260. Category: Virtual Machines, 		  Name: E16 v3/E16s v3, 		 Rate: 1.008000, 		 Region: US North Central 
261. Category: Virtual Machines, 		  Name: A7, 		 Rate: 1.320000, 		 Region: CA East 
262. Category: Virtual Machines, 		  Name: M64s Low Priority, 		 Rate: 3.845000, 		 Region: US East 2 
263. Category: Virtual Machines, 		  Name: A2 Low Priority, 		 Rate: 0.019000, 		 Region: AP Southeast 
264. Category: Virtual Machines, 		  Name: F4s v2, 		 Rate: 0.371000, 		 Region: IN South 
265. Category: Virtual Machines, 		  Name: D13 v2/DS13 v2 - Expired, 		 Rate: 1.407000, 		 Region: AP East 
266. Category: Virtual Machines, 		  Name: D15 v2/DS15 v2 Low Priority, 		 Rate: 0.333000, 		 Region:  
267. Category: Virtual Machines, 		  Name: E8 v3/E8s v3, 		 Rate: 0.992000, 		 Region: UK West 
268. Category: Virtual Machines, 		  Name: F4/F4s Low Priority, 		 Rate: 0.222500, 		 Region: AU Central 
269. Category: Virtual Machines, 		  Name: F2s v2, 		 Rate: 0.177000, 		 Region: IN West 
270. Category: Virtual Machines, 		  Name: F16s v2, 		 Rate: 0.776000, 		 Region: EU West 
271. Category: Virtual Machines, 		  Name: F8s v2 Low Priority, 		 Rate: 0.310400, 		 Region: US Gov TX 
272. Category: Virtual Machines, 		  Name: D4 v3/D4s v3, 		 Rate: 0.434000, 		 Region: AU East 
273. Category: Virtual Machines, 		  Name: NC12s v2, 		 Rate: 5.366000, 		 Region: EU West 
274. Category: Virtual Machines, 		  Name: D14 v2/DS14 v2 Low Priority, 		 Rate: 0.376000, 		 Region: BR South 
275. Category: Virtual Machines, 		  Name: F8s v2 Low Priority, 		 Rate: 0.111000, 		 Region: AU Central 2 
276. Category: Virtual Machines, 		  Name: M128ms, 		 Rate: 26.688000, 		 Region: US East 
277. Category: Virtual Machines, 		  Name: A4, 		 Rate: 0.930000, 		 Region: AU Central 
278. Category: Virtual Machines, 		  Name: D32 v3/D32s v3, 		 Rate: 4.243200, 		 Region: FR South 
279. Category: Virtual Machines, 		  Name: NC24s v2, 		 Rate: 8.280000, 		 Region: US West 2 
280. Category: Virtual Machines, 		  Name: E20 v3/E20s v3, 		 Rate: 2.480000, 		 Region: US South Central 
281. Category: Virtual Machines, 		  Name: D13 v2/DS13 v2, 		 Rate: 0.940000, 		 Region: BR South 
282. Category: Virtual Machines, 		  Name: D2 v2/DS2 v2, 		 Rate: 0.146000, 		 Region: US East 
283. Category: Virtual Machines, 		  Name: D3 v2/DS3 v2, 		 Rate: 0.521000, 		 Region: IN South 
284. Category: Virtual Machines, 		  Name: F4/F4s Low Priority, 		 Rate: 0.169000, 		 Region: US Gov 
285. Category: Virtual Machines, 		  Name: M32ms, 		 Rate: 7.744000, 		 Region: UK West 
286. Category: Virtual Machines, 		  Name: F8s v2, 		 Rate: 0.708000, 		 Region: US North Central 
287. Category: Virtual Machines, 		  Name: F4s v2, 		 Rate: 0.187000, 		 Region: IN South 
288. Category: Virtual Machines, 		  Name: A0, 		 Rate: 0.018000, 		 Region: KR Central 
289. Category: Virtual Machines, 		  Name: M32ts, 		 Rate: 3.248400, 		 Region: AU Southeast 
290. Category: Virtual Machines, 		  Name: A2 Low Priority, 		 Rate: 0.026000, 		 Region: IN West 
291. Category: Virtual Machines, 		  Name: A2m v2, 		 Rate: 0.176000, 		 Region: US Gov 
292. Category: Virtual Machines, 		  Name: F64s v2 Low Priority, 		 Rate: 2.265600, 		 Region: US West Central 
293. Category: Virtual Machines, 		  Name: D2 v2/DS2 v2, 		 Rate: 0.175000, 		 Region: FR Central 
294. Category: Virtual Machines, 		  Name: B2ms, 		 Rate: 0.153000, 		 Region: AP East 
295. Category: Virtual Machines, 		  Name: D16 v3/D16s v3 Low Priority, 		 Rate: 0.666000, 		 Region: UK West 
296. Category: Virtual Machines, 		  Name: D32 v3/D32s v3 Low Priority, 		 Rate: 0.403000, 		 Region: US Gov AZ 
297. Category: Virtual Machines, 		  Name: A2 Low Priority, 		 Rate: 0.072000, 		 Region: US East 2 
298. Category: Virtual Machines, 		  Name: L32s, 		 Rate: 4.480000, 		 Region: US Gov AZ 
299. Category: Virtual Machines, 		  Name: A2 v2 Low Priority, 		 Rate: 0.019000, 		 Region: US Gov TX 
300. Category: Virtual Machines, 		  Name: D11/DS11 Low Priority, 		 Rate: 0.129000, 		 Region: AP Southeast 
301. Category: Virtual Machines, 		  Name: A2 v2, 		 Rate: 0.146000, 		 Region: US Gov AZ 
302. Category: Virtual Machines, 		  Name: F4/F4s Low Priority, 		 Rate: 0.208000, 		 Region: AP East 
303. Category: Virtual Machines, 		  Name: D2/DS2, 		 Rate: 0.312000, 		 Region: AU East 
304. Category: Virtual Machines, 		  Name: D2 v3/D2s v3 Low Priority, 		 Rate: 0.088000, 		 Region: JA East 
305. Category: Virtual Machines, 		  Name: M32ts Low Priority, 		 Rate: 0.633438, 		 Region: UK South 
306. Category: Virtual Machines, 		  Name: A0 Low Priority, 		 Rate: 0.004000, 		 Region: KR Central 
307. Category: Virtual Machines, 		  Name: A4, 		 Rate: 0.713000, 		 Region: UK South 
308. Category: Virtual Machines, 		  Name: A1 v2 Low Priority, 		 Rate: 0.026000, 		 Region: US North Central 
309. Category: Virtual Machines, 		  Name: F8s v2 Low Priority, 		 Rate: 0.283200, 		 Region: CA Central 
310. Category: Virtual Machines, 		  Name: H16m Low Priority, 		 Rate: 0.635000, 		 Region: AU East 
311. Category: Virtual Machines, 		  Name: NV12, 		 Rate: 2.880000, 		 Region: US East 
312. Category: Virtual Machines, 		  Name: D16 v3/D16s v3, 		 Rate: 1.632000, 		 Region: FR Central 
313. Category: Virtual Machines, 		  Name: A1 Low Priority, 		 Rate: 0.005200, 		 Region: CA Central 
314. Category: Virtual Machines, 		  Name: F8/F8s Low Priority, 		 Rate: 0.101000, 		 Region: JA West 
315. Category: Virtual Machines, 		  Name: D13/DS13 Low Priority, 		 Rate: 0.717000, 		 Region: BR South 
316. Category: Virtual Machines, 		  Name: G1/GS1 Low Priority, 		 Rate: 0.138000, 		 Region: US Gov AZ 
317. Category: Virtual Machines, 		  Name: A8m v2, 		 Rate: 1.021800, 		 Region: FR South 
318. Category: Virtual Machines, 		  Name: F32s v2, 		 Rate: 1.537000, 		 Region: KR South 
319. Category: Virtual Machines, 		  Name: B2s, 		 Rate: 0.052000, 		 Region: KR South 
320. Category: Virtual Machines, 		  Name: D13 v2/DS13 v2 - Expired, 		 Rate: 1.166000, 		 Region: KR Central 
321. Category: Virtual Machines, 		  Name: F16s v2 Low Priority, 		 Rate: 0.163200, 		 Region: US Gov 
322. Category: Virtual Machines, 		  Name: E64i v3/E64is v3 Low Priority, 		 Rate: 0.960000, 		 Region: IN South 
323. Category: Virtual Machines, 		  Name: A2m v2 Low Priority, 		 Rate: 0.020000, 		 Region: US West 2 
324. Category: Virtual Machines, 		  Name: A7 Low Priority, 		 Rate: 0.200000, 		 Region: US East 
325. Category: Virtual Machines, 		  Name: F4/F4s, 		 Rate: 0.219000, 		 Region: IN West 
326. Category: Virtual Machines, 		  Name: A2m v2 Low Priority, 		 Rate: 0.087000, 		 Region: IN South 
327. Category: Virtual Machines, 		  Name: D32 v3/D32s v3, 		 Rate: 2.500000, 		 Region: AU Central 2 
328. Category: Virtual Machines, 		  Name: A2m v2, 		 Rate: 0.203000, 		 Region: AP Southeast 
329. Category: Virtual Machines, 		  Name: A7, 		 Rate: 1.188000, 		 Region: FR Central 
330. Category: Virtual Machines, 		  Name: M64ls Low Priority, 		 Rate: 1.083000, 		 Region: US East 
331. Category: Virtual Machines, 		  Name: F8/F8s, 		 Rate: 0.479000, 		 Region: US Gov AZ 
332. Category: Virtual Machines, 		  Name: L80s v2 Low Priority, 		 Rate: 3.968000, 		 Region: US West 2 
333. Category: Virtual Machines, 		  Name: A1 v2 Low Priority, 		 Rate: 0.027000, 		 Region: AP Southeast 
334. Category: Virtual Machines, 		  Name: NC24rs v3, 		 Rate: 16.830000, 		 Region: UK South 
335. Category: Virtual Machines, 		  Name: F2/F2s Low Priority, 		 Rate: 0.077000, 		 Region: US East 
336. Category: Virtual Machines, 		  Name: D3 v2/DS3 v2 Low Priority, 		 Rate: 0.261000, 		 Region: FR Central 
337. Category: Virtual Machines, 		  Name: A6 Low Priority, 		 Rate: 0.069000, 		 Region: KR Central 
338. Category: Virtual Machines, 		  Name: A4m v2 Low Priority, 		 Rate: 0.214000, 		 Region: CA Central 
339. Category: Virtual Machines, 		  Name: M128ms Low Priority, 		 Rate: 7.740000, 		 Region: JA West 
340. Category: Virtual Machines, 		  Name: B1ms, 		 Rate: 0.044800, 		 Region: AU Central 2 
341. Category: Virtual Machines, 		  Name: D32 v3/D32s v3 Low Priority, 		 Rate: 0.354000, 		 Region: KR South 
342. Category: Virtual Machines, 		  Name: D32 v3/D32s v3, 		 Rate: 3.784000, 		 Region: IN South 
343. Category: Virtual Machines, 		  Name: D2 v3/D2s v3 Low Priority, 		 Rate: 0.088000, 		 Region: JA West 
344. Category: Virtual Machines, 		  Name: D12 v2/DS12 v2 Low Priority, 		 Rate: 0.076000, 		 Region: IN Central 
345. Category: Virtual Machines, 		  Name: F72s v2 Low Priority, 		 Rate: 0.612000, 		 Region: IN South 
346. Category: Virtual Machines, 		  Name: D64 v3/D64s v3, 		 Rate: 4.128000, 		 Region: JA West 
347. Category: Virtual Machines, 		  Name: ND40s v2 Low Priority, 		 Rate: 2.448000, 		 Region: US East 
348. Category: Virtual Machines, 		  Name: D4 v3/D4s v3 Low Priority, 		 Rate: 0.044000, 		 Region: US South Central 
349. Category: Virtual Machines, 		  Name: NC12s v3 Low Priority, 		 Rate: 4.206000, 		 Region: KR Central 
350. Category: Virtual Machines, 		  Name: A0 Low Priority, 		 Rate: 0.007200, 		 Region: US Central 
351. Category: Virtual Machines, 		  Name: A0, 		 Rate: 0.018000, 		 Region: KR South 
352. Category: Virtual Machines, 		  Name: D2 v2/DS2 v2 Low Priority, 		 Rate: 0.035000, 		 Region: UK West 
353. Category: Virtual Machines, 		  Name: A0, 		 Rate: 0.020000, 		 Region: UK South 
354. Category: Virtual Machines, 		  Name: F8/F8s, 		 Rate: 0.483000, 		 Region: IN South 
355. Category: Virtual Machines, 		  Name: D32 v3/D32s v3, 		 Rate: 2.000000, 		 Region: AP Southeast 
356. Category: Virtual Machines, 		  Name: F2/F2s, 		 Rate: 0.099000, 		 Region: US North Central 
357. Category: Virtual Machines, 		  Name: H8, 		 Rate: 1.129000, 		 Region: US West 2 
358. Category: Virtual Machines, 		  Name: D12 v2/DS12 v2, 		 Rate: 0.379000, 		 Region: IN West 
359. Category: Virtual Machines, 		  Name: M16s Low Priority, 		 Rate: 1.690800, 		 Region: US East 
360. Category: Virtual Machines, 		  Name: M32ls, 		 Rate: 6.149500, 		 Region: AP East 
361. Category: Virtual Machines, 		  Name: F4s v2, 		 Rate: 0.388000, 		 Region: US Central 
362. Category: Virtual Machines, 		  Name: F16/F16s Low Priority, 		 Rate: 0.163000, 		 Region: KR South 
363. Category: Virtual Machines, 		  Name: M32ms Low Priority, 		 Rate: 1.229200, 		 Region: US East 
364. Category: Virtual Machines, 		  Name: A4, 		 Rate: 0.880000, 		 Region: BR South 
365. Category: Virtual Machines, 		  Name: E8 v3/E8s v3 Low Priority, 		 Rate: 0.117000, 		 Region: US West Central 
366. Category: Virtual Machines, 		  Name: F4s v2 Low Priority, 		 Rate: 0.039200, 		 Region: AP East 
367. Category: Virtual Machines, 		  Name: A7 Low Priority, 		 Rate: 0.216000, 		 Region: AP Southeast 
368. Category: Virtual Machines, 		  Name: D2 v2/DS2 v2, 		 Rate: 0.257000, 		 Region: KR Central 
369. Category: Virtual Machines, 		  Name: E2 v3/E2s v3 Low Priority, 		 Rate: 0.028200, 		 Region: EU North 
370. Category: Virtual Machines, 		  Name: D12 v2/DS12 v2, 		 Rate: 0.371000, 		 Region: US Central 
371. Category: Virtual Machines, 		  Name: D3/DS3 Low Priority, 		 Rate: 0.054000, 		 Region: US East 2 
372. Category: Virtual Machines, 		  Name: D2 v3/D2s v3, 		 Rate: 0.129000, 		 Region: JA West 
373. Category: Virtual Machines, 		  Name: D1 v2/DS1 v2 Low Priority, 		 Rate: 0.056000, 		 Region: US Central 
374. Category: Virtual Machines, 		  Name: D12/DS12, 		 Rate: 0.483000, 		 Region: AP East 
375. Category: Virtual Machines, 		  Name: G4/GS4, 		 Rate: 4.880000, 		 Region: US Gov 
376. Category: Virtual Machines, 		  Name: A3, 		 Rate: 0.291200, 		 Region: FR South 
377. Category: Virtual Machines, 		  Name: D8 v3/D8s v3, 		 Rate: 0.832000, 		 Region: UK South 
378. Category: Virtual Machines, 		  Name: B2ms, 		 Rate: 0.119000, 		 Region: IN West 
379. Category: Virtual Machines, 		  Name: M128s Low Priority, 		 Rate: 3.868000, 		 Region: JA East 
380. Category: Virtual Machines, 		  Name: A4 v2, 		 Rate: 0.222000, 		 Region: FR Central 
381. Category: Virtual Machines, 		  Name: F72s v2, 		 Rate: 3.636000, 		 Region: FR Central 
382. Category: Virtual Machines, 		  Name: M32ls Low Priority, 		 Rate: 0.723996, 		 Region: IN South 
383. Category: Virtual Machines, 		  Name: F16/F16s, 		 Rate: 1.300000, 		 Region: AU Central 
384. Category: Virtual Machines, 		  Name: D8 v3/D8s v3 Low Priority, 		 Rate: 0.338000, 		 Region: US West Central 
385. Category: Virtual Machines, 		  Name: A0 Low Priority, 		 Rate: 0.008000, 		 Region: CA East 
386. Category: Virtual Machines, 		  Name: D2 v3/D2s v3 Low Priority, 		 Rate: 0.024000, 		 Region: EU West 
387. Category: Virtual Machines, 		  Name: E2 v3/E2s v3 Low Priority, 		 Rate: 0.036700, 		 Region: US DoD 
388. Category: Virtual Machines, 		  Name: H16r Low Priority, 		 Rate: 0.454000, 		 Region: EU West 
389. Category: Virtual Machines, 		  Name: D14 v2/DS14 v2 - Expired, 		 Rate: 2.617000, 		 Region: JA East 
390. Category: Virtual Machines, 		  Name: A3, 		 Rate: 0.308000, 		 Region: US Central 
391. Category: Virtual Machines, 		  Name: D32 v3/D32s v3, 		 Rate: 2.016000, 		 Region: US Gov AZ 
392. Category: Virtual Machines, 		  Name: M64s Low Priority, 		 Rate: 1.934000, 		 Region: AU Southeast 
393. Category: Virtual Machines, 		  Name: A8m v2 Low Priority, 		 Rate: 0.618800, 		 Region: FR South 
394. Category: Virtual Machines, 		  Name: A2, 		 Rate: 0.112000, 		 Region: BR South 
395. Category: Virtual Machines, 		  Name: D11 v2/DS11 v2 - Expired, 		 Rate: 0.400000, 		 Region: FR South 
396. Category: Virtual Machines, 		  Name: F1/F1s Low Priority, 		 Rate: 0.010000, 		 Region: US West 2 
397. Category: Virtual Machines, 		  Name: NV24 Low Priority, 		 Rate: 1.092000, 		 Region: US Gov 
398. Category: Virtual Machines, 		  Name: F2s v2 Low Priority, 		 Rate: 0.070800, 		 Region: AU Southeast 
399. Category: Virtual Machines, 		  Name: ND40s v2, 		 Rate: 23.366000, 		 Region: AP Southeast 
400. Category: Virtual Machines, 		  Name: B8ms, 		 Rate: 0.378000, 		 Region: UK South 
401. Category: Virtual Machines, 		  Name: A4 Low Priority, 		 Rate: 0.116000, 		 Region: AU Central 
402. Category: Virtual Machines, 		  Name: D14 v2/DS14 v2 - Expired, 		 Rate: 1.874000, 		 Region: UK West 
403. Category: Virtual Machines, 		  Name: NV12 Low Priority, 		 Rate: 0.480800, 		 Region: US East 2 
404. Category: Virtual Machines, 		  Name: M32ts, 		 Rate: 3.167190, 		 Region: UK South 
405. Category: Virtual Machines, 		  Name: B2ms, 		 Rate: 0.116000, 		 Region: KR South 
406. Category: Virtual Machines, 		  Name: A7 Low Priority, 		 Rate: 0.502000, 		 Region: US DoD 
407. Category: Virtual Machines, 		  Name: F2/F2s, 		 Rate: 0.250900, 		 Region: FR South 
408. Category: Virtual Machines, 		  Name: D3 v2/DS3 v2, 		 Rate: 0.297000, 		 Region: KR South 
409. Category: Virtual Machines, 		  Name: D4 v2/DS4 v2, 		 Rate: 1.310000, 		 Region: US DoD 
410. Category: Virtual Machines, 		  Name: A2, 		 Rate: 0.153000, 		 Region: BR South 
411. Category: Virtual Machines, 		  Name: A6, 		 Rate: 0.872500, 		 Region: AU Central 2 
412. Category: Virtual Machines, 		  Name: D13 v2/DS13 v2 Low Priority, 		 Rate: 0.554000, 		 Region: JA East 
413. Category: Virtual Machines, 		  Name: D14 v2/DS14 v2, 		 Rate: 1.596000, 		 Region: CA Central 
414. Category: Virtual Machines, 		  Name: F2s v2 Low Priority, 		 Rate: 0.019200, 		 Region: EU North 
415. Category: Virtual Machines, 		  Name: E4 v3/E4s v3, 		 Rate: 0.319000, 		 Region: AU Southeast 
416. Category: Virtual Machines, 		  Name: NC24rs v3 Low Priority, 		 Rate: 4.612766, 		 Region: AU East 
417. Category: Virtual Machines, 		  Name: D64 v3/D64s v3, 		 Rate: 4.000000, 		 Region: AU Southeast 
418. Category: Virtual Machines, 		  Name: E2 v3/E2s v3 Low Priority, 		 Rate: 0.101000, 		 Region: AP Southeast 
419. Category: Virtual Machines, 		  Name: G2/GS2 Low Priority, 		 Rate: 0.648000, 		 Region: AP East 
420. Category: Virtual Machines, 		  Name: M32ls, 		 Rate: 4.833410, 		 Region: UK South 
421. Category: Virtual Machines, 		  Name: D2 v2/DS2 v2, 		 Rate: 0.234000, 		 Region: US West Central 
422. Category: Virtual Machines, 		  Name: E2 v3/E2s v3, 		 Rate: 0.133000, 		 Region: US East 2 
423. Category: Virtual Machines, 		  Name: F64s v2 Low Priority, 		 Rate: 0.627000, 		 Region: AP Southeast 
424. Category: Virtual Machines, 		  Name: D4/DS4, 		 Rate: 0.902000, 		 Region: AP East 
425. Category: Virtual Machines, 		  Name: D16 v3/D16s v3 Low Priority, 		 Rate: 0.200000, 		 Region: FR Central 
426. Category: Virtual Machines, 		  Name: D12 v2/DS12 v2 - Expired, 		 Rate: 0.608000, 		 Region: US Gov AZ 
427. Category: Virtual Machines, 		  Name: E4 v3/E4s v3, 		 Rate: 0.476000, 		 Region: CA East 
428. Category: Virtual Machines, 		  Name: E4 v3/E4s v3, 		 Rate: 0.400000, 		 Region: AP East 
429. Category: Virtual Machines, 		  Name: F64s v2, 		 Rate: 3.264000, 		 Region: US South Central 
430. Category: Virtual Machines, 		  Name: ND40s v2, 		 Rate: 30.125000, 		 Region: AP East 
431. Category: Virtual Machines, 		  Name: NC12, 		 Rate: 1.944000, 		 Region: EU North 
432. Category: Virtual Machines, 		  Name: F16s v2 Low Priority, 		 Rate: 0.566400, 		 Region: US Central 
433. Category: Virtual Machines, 		  Name: D1 v2/DS1 v2 Low Priority, 		 Rate: 0.058500, 		 Region: US Gov AZ 
434. Category: Virtual Machines, 		  Name: D2 v2/DS2 v2, 		 Rate: 0.273000, 		 Region: JA East 
435. Category: Virtual Machines, 		  Name: NC24 Low Priority, 		 Rate: 1.734000, 		 Region: US East 
436. Category: Virtual Machines, 		  Name: B1ms, 		 Rate: 0.037600, 		 Region: BR South 
437. Category: Virtual Machines, 		  Name: D1/DS1 Low Priority, 		 Rate: 0.052000, 		 Region:  
438. Category: Virtual Machines, 		  Name: M32ts, 		 Rate: 4.639190, 		 Region: UK West 
439. Category: Virtual Machines, 		  Name: A6 Low Priority, 		 Rate: 0.097000, 		 Region: CA East 
440. Category: Virtual Machines, 		  Name: D13 v2/DS13 v2, 		 Rate: 0.918000, 		 Region: JA East 
441. Category: Virtual Machines, 		  Name: A3 Low Priority, 		 Rate: 0.064000, 		 Region: BR South 
442. Category: Virtual Machines, 		  Name: A4 Low Priority, 		 Rate: 0.096000, 		 Region: EU West 
443. Category: Virtual Machines, 		  Name: A2 Low Priority, 		 Rate: 0.024000, 		 Region: AP East 
444. Category: Virtual Machines, 		  Name: M64ms Low Priority, 		 Rate: 2.481000, 		 Region: US Gov AZ 
445. Category: Virtual Machines, 		  Name: A4 Low Priority, 		 Rate: 0.297600, 		 Region: AU East 
446. Category: Virtual Machines, 		  Name: A0, 		 Rate: 0.024000, 		 Region: AU Southeast 
447. Category: Virtual Machines, 		  Name: D5 v2/DS5 v2, 		 Rate: 1.120000, 		 Region: CA East 
448. Category: Virtual Machines, 		  Name: D4 v3/D4s v3, 		 Rate: 0.192000, 		 Region: US East 2 
449. Category: Virtual Machines, 		  Name: NV24 Low Priority, 		 Rate: 0.874000, 		 Region:  
450. Category: Virtual Machines, 		  Name: NC24s v3 Low Priority, 		 Rate: 6.317000, 		 Region: CA Central 
451. Category: Virtual Machines, 		  Name: D3/DS3, 		 Rate: 0.516000, 		 Region: EU North 
452. Category: Virtual Machines, 		  Name: E20 v3/E20s v3, 		 Rate: 2.480000, 		 Region: FR Central 
453. Category: Virtual Machines, 		  Name: A1, 		 Rate: 0.060000, 		 Region:  
